2200.79541,2,58215,4,13363,116,328,34104,21332,0
1188.189819,2,80,4,64447,116,606,51813,22661,0
0.000241,1,50768,2,53,2,2,321,84,0
8.936259,2,1890,1,25,1,3,186,186,1
3052.057861,1,44564,2,13363,2,18,1231,591,0
14.882549,2,57046,4,443,84,7,512,180,0
3363.920654,1,2515,2,13363,2,10,780,417,0
1821.64209,1,18356,2,13363,2,4,270,150,0
39.50798,2,3285,1,80,3,28,4311,1003,1
9.012953,2,1847,1,25,1,3,186,186,1
0.001259,1,48498,2,13363,2,2,133,73,0
3.003936,2,3014,1,6667,1,2,124,124,1
9.028658,2,2003,1,25,1,3,186,186,1
0.240168,2,1432,1,80,3,10,1015,525,1
7.652961,2,1383,1,82,3,150,137436,3721,1
2.914257,2,1401,1,25,1,2,124,124,1
242.832458,2,17197,1,80,176,21,3208,1088,0
856.929199,1,49114,2,13363,2,6,772,540,0
8.954183,2,1408,1,25,1,3,186,186,1
0.487248,2,2711,1,80,3,11,2769,714,1
15.790052,1,15362,2,13363,2,4,1122,1002,0
9.013149,2,2680,1,25,1,3,186,186,1
3561.145996,1,50290,1,161,5,180,21600,21600,0
3582.533447,2,13363,4,51699,89,269,28543,11730,0
0.029348,1,13180,2,54692,2,2,137,77,0
0.000233,1,49858,2,53,2,2,214,81,0
8.932821,2,2288,1,25,1,3,186,186,1
1.375073,2,1866,1,443,4,6,366,186,1
3586.683838,1,13363,2,22903,2,48,5986,1734,0
8.935445,2,1649,1,25,1,3,186,186,1
3451.665527,1,51919,2,123,2,24,2160,1080,0
9.013115,2,2291,1,25,1,3,186,186,1
13.796571,2,49732,1,80,174,24,16793,2883,0
9.013065,2,2662,1,25,1,3,186,186,1
0.000471,1,1303,2,53,2,2,318,72,1
2747.69043,2,80,4,57101,116,407,37480,15257,0
3149.737061,2,3436,4,443,140,853,92400,49423,0
3457.690674,1,56870,2,13363,2,6,410,230,0
8.869488,2,2208,1,25,1,3,186,186,1
0.677086,2,1834,1,6667,4,3,184,124,1
8.792457,2,1606,1,25,1,3,186,186,1
8.582052,2,2283,1,25,1,3,186,186,1
2.084277,1,1291,2,53,2,4,372,231,1
0.000408,1,49279,2,53,2,2,226,76,0
3154.290283,1,13363,2,32487,2,14,946,497,0
0.39558,1,51313,2,13363,2,2,261,181,0
8.912922,2,2505,1,25,1,3,186,186,1
6.035027,2,2289,1,6881,33,2,124,124,0
9.012469,2,1581,1,25,1,3,186,186,1
9.013152,2,2128,1,25,1,3,186,186,1
46.638336,2,443,4,22726,116,12,752,438,0
2878.551514,1,13363,2,48149,2,6,556,373,0
0.000305,1,56626,2,53,2,2,261,72,0
9.685528,2,2064,1,25,1,3,186,186,1
90.88398,1,50908,2,13363,2,14,2023,464,0
44.799824,2,1346,4,80,116,88,65649,9910,0
1.491658,2,3486,1,6667,3,10,1134,576,1
9.013255,2,1809,1,25,1,3,186,186,1
13.318379,2,54403,1,80,159,17,6162,1007,0
8.995761,2,2303,1,25,1,3,186,186,1
0.000252,1,55097,2,53,2,2,321,84,0
2162.523926,1,3294,2,13363,2,4,272,152,0
1201.004639,1,13363,2,50167,2,3,611,121,0
32.432697,2,1443,1,587,3,30,3706,1933,1
0.000522,1,1303,2,53,2,2,427,94,1
3572.482422,2,49238,4,443,89,1332,627474,282534,0
0.001105,1,7797,2,13363,2,2,582,77,0
328.246124,1,60535,2,13363,2,10,1999,385,0
8.915714,2,1723,1,25,1,3,186,186,1
0.000417,1,1025,2,53,2,2,202,72,1
2.2419,1,52822,2,13363,2,10,1227,336,0
3452.568115,1,6161,2,13363,2,4,984,853,0
43.870537,2,1348,4,80,116,28,9328,7009,0
3019.471924,1,60300,2,13363,2,8,562,322,0
2736.64502,1,13363,2,23696,2,14,1423,995,0
0.000368,1,42315,2,53,2,2,214,81,0
8.913008,2,1724,1,25,1,3,186,186,1
8.872438,2,2210,1,25,1,3,186,186,1
3583.31958,2,443,4,4490,89,284,37784,10727,0
1.029718,2,1049,1,888,3,11,1328,841,1
15.093812,2,80,3,2018,51,5,300,300,0
0.000939,1,36603,2,13363,2,2,139,79,0
9.012591,2,1624,1,25,1,3,186,186,1
9.012971,2,1829,1,25,1,3,186,186,1
4.700819,2,3186,1,80,3,12,2829,714,1
0.000348,1,60492,2,53,2,2,326,86,0
0.000878,1,31408,2,13363,2,2,578,77,0
0.000247,1,53187,2,53,2,2,323,85,0
8.8389,2,1081,1,3128,1,3,186,186,1
3113.01709,1,13363,2,34221,2,18,2374,1186,0
122.742615,2,1670,1,6667,4,4,261,124,1
9.013015,2,2459,1,25,1,3,186,186,1
0.157922,1,1291,2,53,2,2,448,76,1
0.001572,1,61042,2,13363,2,2,137,77,0
0.000254,1,63316,2,53,2,2,323,85,0
4.181824,2,3616,1,80,3,12,2829,714,1
15.39018,2,13363,3,49185,85,6,408,408,0
8.840462,2,2325,1,4506,1,3,186,186,1
9.009045,2,1929,1,25,1,3,186,186,1
0.001924,1,55989,2,53,2,2,214,75,0
8.980923,2,2639,1,25,1,3,186,186,1
14.686424,2,57010,4,443,57,9,692,264,0
9.013105,2,2516,1,25,1,3,186,186,1
8.912131,2,2131,1,25,1,3,186,186,1
78.47274,2,1543,1,65500,4,137,85611,4479,1
2759.640381,1,6039,2,13363,2,4,269,149,0
2168.581543,1,1171,2,13363,2,6,1040,832,0
9.011783,2,1518,1,25,1,3,186,186,1
9.028757,2,2005,1,25,1,3,186,186,1
34.463467,2,57628,1,443,184,20,3994,1025,0
9.014404,2,1266,1,6667,1,3,186,186,1
2.908807,2,2409,1,6667,1,2,124,124,1
0.000936,1,63716,2,13363,2,2,241,179,0
15.5776,2,49725,1,80,174,9,3154,737,0
9.468577,2,2785,1,6667,1,3,186,186,1
2369.134766,1,13363,2,58840,2,22,4150,711,0
0.000241,1,49999,2,53,2,2,214,81,0
8.913135,2,1957,1,25,1,3,186,186,1
2669.099609,1,13363,2,65483,2,20,2005,1356,0
8.94818,2,2228,1,25,1,3,186,186,1
8.994972,2,1951,1,25,1,3,186,186,1
244.562408,2,17195,1,80,176,20,1834,1131,0
0.000913,1,22306,2,13363,2,2,135,75,0
1221.627075,1,13180,2,9232,2,6,696,470,0
0.00024,1,1291,2,53,2,2,218,75,1
1.249351,2,1838,1,80,3,12,2829,714,1
8.24452,2,2432,1,25,1,3,186,186,1
3055.146729,1,15606,2,13363,2,12,3903,349,0
0.652994,2,2817,1,80,3,11,2769,714,1
1.100526,2,49918,1,6881,38,6,374,194,0
0.000305,1,64276,2,53,2,2,324,85,0
13.315916,2,54405,1,80,159,23,10991,2000,0
3350.645508,2,524,3,49350,85,214827,248405120,248405120,0
0.00029,1,63695,2,53,2,2,217,76,0
0.000306,1,51713,2,53,2,2,330,85,0
18.833002,2,49734,1,80,158,9,1575,1329,0
1288.691406,1,58884,2,33662,2,6,799,541,0
2680.89917,1,46716,2,13363,2,6,406,226,0
9.012839,2,2868,1,25,1,3,186,186,1
11.48709,2,3321,1,80,4,8,1905,1031,1
9.013172,2,1825,1,25,1,3,186,186,1
0.00026,1,43495,2,53,2,2,214,81,0
697.665039,2,13363,4,4292,94,346,37327,11276,0
9.013133,2,2192,1,25,1,3,186,186,1
721.875916,3,259,1,54450,11,4,708,708,0
1.056647,2,3435,1,6667,3,10,1162,604,1
9.013184,2,2524,1,25,1,3,186,186,1
3.785554,2,2045,1,6667,4,5,306,186,1
0.015053,2,49766,1,80,159,52,44756,1419,0
15.967942,2,1348,1,80,4,12,4202,715,1
3599.994385,2,22769,4,13363,89,665,64294,38172,0
0.00252,1,23510,2,13363,2,2,514,454,0
9.003832,2,2130,1,25,1,3,186,186,1
0.118015,1,1303,2,53,2,2,294,72,1
3599.756348,2,1194,4,53535,89,1331,137242,72977,0
0.591271,1,4274,2,13363,2,6,398,213,0
0.002256,1,42071,2,13363,2,2,557,497,0
3357.174316,1,55902,2,13363,2,8,530,290,0
9.01332,2,2225,1,25,1,3,186,186,1
9.012807,2,2757,1,25,1,3,186,186,1
0.000281,1,51335,2,53,2,2,214,81,0
0.000841,1,63247,2,13363,2,2,540,76,0
3591.47876,1,13363,2,20397,2,120,20945,10543,0
0.539557,2,2941,1,80,3,11,2769,714,1
3572.328613,2,443,4,55325,89,484,46018,20236,0
9.012764,2,2512,1,25,1,3,186,186,1
0.00028,1,55406,2,53,2,2,323,85,0
1.608161,1,13363,2,59157,2,4,667,546,0
0.016248,1,2077,2,53,2,2,261,66,1
2.031395,1,63592,2,13363,2,4,1150,158,0
1885.473022,1,16952,2,13363,2,4,282,162,0
0.139529,1,13363,2,42585,2,2,543,483,0
2338.685303,1,50147,2,13363,2,4,712,149,0
955.723328,1,13363,1,46472,5,36,2664,2664,0
0.000323,1,60358,2,53,2,2,217,76,0
0.030723,1,1291,2,53,2,2,313,72,1
34.456657,2,57625,1,443,184,18,3946,937,0
3181.669678,1,13363,2,8199,2,12,802,406,0
9.022981,2,3022,1,4506,1,3,186,186,1
